date,title,href,author,view,up,down,page
2026.03.09 14:15,못가는 이유 딱하나 투경입니다,https://finance.naver.com/item/board_read.naver?code=024060&nid=414499599&page=1,유연한주가상승보스,8,0,0,1
2026.03.09 14:15,흥구석유 주주 600명 소통방 [ 1 ],https://finance.naver.com/item/board_read.naver?code=024060&nid=414499568&page=1,실속형이득타조,5,1,0,1
2026.03.09 14:15,마지막 경고한다,https://finance.naver.com/item/board_read.naver?code=024060&nid=414499546&page=1,반도체마스터,14,0,0,1
2026.03.09 14:15,장마감 전까지 2번 더~,https://finance.naver.com/item/board_read.naver?code=024060&nid=414499466&page=1,신곡보살,7,0,0,1
2026.03.09 14:14,정부가 오히려 도박장 맹그는거여?,https://finance.naver.com/item/board_read.naver?code=024060&nid=414499354&page=1,아이피아,8,0,0,1
2026.03.09 14:13,중앙 버티는데 얘는 머함,https://finance.naver.com/item/board_read.naver?code=024060&nid=414499302&page=1,간다잇,11,0,0,1
2026.03.09 14:13,기분이. 쎄한게 왠지,https://finance.naver.com/item/board_read.naver?code=024060&nid=414499296&page=1,C컵독신녀,12,0,0,1
2026.03.09 14:13,✨무엇이든 다 물어보세요💯척척박사 [ 3 ],https://finance.naver.com/item/board_read.naver?code=024060&nid=414499259&page=1,씩씩한시황뉴스관망가,10,3,0,1
2026.03.09 14:12,와,https://finance.naver.com/item/board_read.naver?code=024060&nid=414499156&page=1,Ra,12,0,0,1
2026.03.09 14:11,이런 투기종목에 탑승한 배짱은 먼가요,https://finance.naver.com/item/board_read.naver?code=024060&nid=414498985&page=1,황금이와로찌,24,1,4,1
2026.03.09 14:11,그들의,https://finance.naver.com/item/board_read.naver?code=024060&nid=414498981&page=1,에브라이덜샤워,12,1,0,1
2026.03.09 14:10,아 이번에 이렇게 오일 방향 잘 맞출 줄 알았...,https://finance.naver.com/item/board_read.naver?code=024060&nid=414498836&page=1,선한매매보호자,27,1,1,1
2026.03.09 14:09,다 팔았다 [ 1 ],https://finance.naver.com/item/board_read.naver?code=024060&nid=414498768&page=1,에브라이덜샤워,54,0,0,1
2026.03.09 14:06,외인부대에서 따발총 쏘는데,https://finance.naver.com/item/board_read.naver?code=024060&nid=414498307&page=1,을라을라,54,0,0,1
2026.03.09 14:05,전쟁끝나몀 [ 1 ],https://finance.naver.com/item/board_read.naver?code=024060&nid=414498189&page=1,아틀라스현대,110,0,0,1
2026.03.09 14:04,이제 가스주식중,https://finance.naver.com/item/board_read.naver?code=024060&nid=414498056&page=1,땡칠아빠,60,0,0,1
2026.03.09 14:03,유가는 150불 이상을 보고있네,https://finance.naver.com/item/board_read.naver?code=024060&nid=414497889&page=1,57474,28,0,0,1
2026.03.09 14:03,대장 흥구가 극동유화 따위한테 따이누 ㅠㅠㅠㅠ...,https://finance.naver.com/item/board_read.naver?code=024060&nid=414497802&page=1,살고자한다,23,0,2,1
2026.03.09 14:03,중앙 상 가네,https://finance.naver.com/item/board_read.naver?code=024060&nid=414497793&page=1,신호등,16,0,1,1
2026.03.09 14:02,이야 중앙 상한가 가네,https://finance.naver.com/item/board_read.naver?code=024060&nid=414497691&page=1,skitada,15,0,1,1
2026.03.09 14:02,휘발유값을 억누른거라고?ㅋㅋㅋㅋ,https://finance.naver.com/item/board_read.naver?code=024060&nid=414497647&page=2,조작거리,23,0,1,2
2026.03.09 13:58,거래대금 1조이상 나올때가 고점,https://finance.naver.com/item/board_read.naver?code=024060&nid=414496994&page=2,천국왕,30,2,1,2
2026.03.09 13:58,석유 대장주가 왜 가스나부랭이 뒷꽁무니 쫒노?,https://finance.naver.com/item/board_read.naver?code=024060&nid=414496946&page=2,배려깊은달러단속반,24,0,2,2
2026.03.09 13:57,상구경좀해보자,https://finance.naver.com/item/board_read.naver?code=024060&nid=414496925&page=2,항시지켜본다,12,0,1,2
2026.03.09 13:56,이제 위에 3명이 문을 닫아야 흥구 올라가는거...,https://finance.naver.com/item/board_read.naver?code=024060&nid=414496757&page=2,맑은발견탐정,33,1,1,2
2026.03.09 13:55,시총도 중앙보다 많은데 딱까리할겨?,https://finance.naver.com/item/board_read.naver?code=024060&nid=414496659&page=2,간다잇,15,3,1,2
2026.03.09 13:55,문닫자,https://finance.naver.com/item/board_read.naver?code=024060&nid=414496628&page=2,항시지켜본다,8,4,1,2
2026.03.09 13:55,흥구 이름좋타,https://finance.naver.com/item/board_read.naver?code=024060&nid=414496621&page=2,온화한지표학생,7,2,1,2
2026.03.09 13:54,금욜뺀거 누군복구시켜주네,https://finance.naver.com/item/board_read.naver?code=024060&nid=414496467&page=2,꿀빵이다,18,1,1,2
2026.03.09 13:50,2등은 해야한다.. 중앙 극동,https://finance.naver.com/item/board_read.naver?code=024060&nid=414495813&page=2,simulias,30,5,1,2
2026.03.09 13:50,대장자리 뺏자 중앙이 비리비리하네,https://finance.naver.com/item/board_read.naver?code=024060&nid=414495761&page=2,간다잇,15,4,1,2
2026.03.09 13:48,흥구가 언제부터 따까리였냐,https://finance.naver.com/item/board_read.naver?code=024060&nid=414495557&page=2,성공맨,31,5,2,2
2026.03.09 13:48,상으로  가자,https://finance.naver.com/item/board_read.naver?code=024060&nid=414495551&page=2,미리예측,26,6,1,2
2026.03.09 13:48,이미 BPS대비 6배 오른 주식을 왜가지고 있... [ 1 ],https://finance.naver.com/item/board_read.naver?code=024060&nid=414495544&page=2,깜찍한투자원칙주인공,52,0,2,2
2026.03.09 13:48,홍구야 뛰자,https://finance.naver.com/item/board_read.naver?code=024060&nid=414495458&page=2,완전한호재실력자,13,4,1,2
2026.03.09 13:48,쩜상속보유가폭등 대체에너지 천연가스9%폭등,https://finance.naver.com/item/board_read.naver?code=024060&nid=414495452&page=2,겸손한주가계산꼼꼼이,36,0,1,2
2026.03.09 13:47,기름은 이재명이 막았잖아 [ 1 ],https://finance.naver.com/item/board_read.naver?code=024060&nid=414495392&page=2,호구마스터,27,0,2,2
2026.03.09 13:47,오전에 최소 한파동 더 남았다 했는디...,https://finance.naver.com/item/board_read.naver?code=024060&nid=414495292&page=2,자정,43,1,1,2
2026.03.09 13:46,유가 신고가 다시 뚫으러 간다,https://finance.naver.com/item/board_read.naver?code=024060&nid=414495228&page=2,simulias,9,3,1,2
2026.03.09 13:45,116달러 돌파 오늘밤 장중 125달러 터치 ...,https://finance.naver.com/item/board_read.naver?code=024060&nid=414495050&page=2,배려깊은달러단속반,26,3,1,2
2026.03.09 13:45,[속보]물량 잠금,https://finance.naver.com/item/board_read.naver?code=024060&nid=414494995&page=3,성공맨,41,4,1,3
2026.03.09 13:44,정지 한번 먹더라도 갈것은 간다,https://finance.naver.com/item/board_read.naver?code=024060&nid=414494835&page=3,simulias,16,6,1,3
2026.03.09 13:43,힘이 좋네요,https://finance.naver.com/item/board_read.naver?code=024060&nid=414494742&page=3,재치있는초과이익초보,15,3,1,3
2026.03.09 13:42,“이스라엘과 미국의 합동 공습으로 테헤란 및 ... [ 1 ],https://finance.naver.com/item/board_read.naver?code=024060&nid=414494584&page=3,충실한매매시점갑부,91,1,1,3
2026.03.09 13:42,대성에너지 상!!!!!.. . 중앙에너 너도 ...,https://finance.naver.com/item/board_read.naver?code=024060&nid=414494560&page=3,검신조로조로,31,5,0,3
2026.03.09 13:42,트럼프도 못먹는 유가를,https://finance.naver.com/item/board_read.naver?code=024060&nid=414494494&page=3,떡상가즈아1억,17,2,0,3
2026.03.09 13:41,중앙 상간다,https://finance.naver.com/item/board_read.naver?code=024060&nid=414494394&page=3,간다잇,15,2,0,3
2026.03.09 13:41,대성이 상 찍었다,https://finance.naver.com/item/board_read.naver?code=024060&nid=414494386&page=3,용담,7,1,0,3
2026.03.09 13:41,국제 유가는  오르는데,https://finance.naver.com/item/board_read.naver?code=024060&nid=414494347&page=3,낙천적인익절패턴박사,6,2,0,3
2026.03.09 13:40,대성에너지 상,https://finance.naver.com/item/board_read.naver?code=024060&nid=414494315&page=3,홍사장,10,1,2,3
2026.03.09 13:40,이란은,https://finance.naver.com/item/board_read.naver?code=024060&nid=414494279&page=3,Ysh6785,11,0,0,3
2026.03.09 13:39,대장주변경,https://finance.naver.com/item/board_read.naver?code=024060&nid=414494109&page=3,klerB,41,0,0,3
2026.03.09 13:38,비정상적인 상승 할수가있나 ㅎㅎㅎㅎ [ 1 ],https://finance.naver.com/item/board_read.naver?code=024060&nid=414494017&page=3,슝슝슝슝슝,29,0,0,3
2026.03.09 13:37,대장주,https://finance.naver.com/item/board_read.naver?code=024060&nid=414493875&page=3,에브라이덜샤워,7,0,0,3
2026.03.09 13:36,중앙에너비스,https://finance.naver.com/item/board_read.naver?code=024060&nid=414493709&page=3,주식사냥,19,0,0,3
2026.03.09 13:34,기타법인 엄청 파네 [ 6 ],https://finance.naver.com/item/board_read.naver?code=024060&nid=414493365&page=3,sdgsgdg,108,0,1,3
2026.03.09 13:34,유가...,https://finance.naver.com/item/board_read.naver?code=024060&nid=414493284&page=3,skitada,10,1,0,3
2026.03.09 13:34,안티들 ㅋㅋㅋㅋ,https://finance.naver.com/item/board_read.naver?code=024060&nid=414493275&page=3,떡상가즈아1억,8,1,0,3
2026.03.09 13:32,흥구석유 불꽃쇼 오늘 마감 [ 1 ],https://finance.naver.com/item/board_read.naver?code=024060&nid=414492988&page=3,반도체마스터,104,0,3,3
2026.03.09 13:31,그래 흥구야 오늘은 몸사리고,https://finance.naver.com/item/board_read.naver?code=024060&nid=414492925&page=3,목표가10조,24,2,0,3
2026.03.09 13:31,지금 정부가 쑈인이유,https://finance.naver.com/item/board_read.naver?code=024060&nid=414492920&page=4,배려깊은달러단속반,37,2,0,4
2026.03.09 13:30,상한제 한다고 뭐가 달라지냐,https://finance.naver.com/item/board_read.naver?code=024060&nid=414492733&page=4,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,25,4,0,4
2026.03.09 13:30,트럼프  오늘아침에  왈 [ 1 ],https://finance.naver.com/item/board_read.naver?code=024060&nid=414492706&page=4,동글이미정이,56,1,0,4
2026.03.09 13:30,유가 너무 오르네 [ 1 ],https://finance.naver.com/item/board_read.naver?code=024060&nid=414492692&page=4,skitada,40,4,0,4
2026.03.09 13:27,오늘 재명이형 비상경제점검회의 [ 2 ],https://finance.naver.com/item/board_read.naver?code=024060&nid=414492296&page=4,조작거리,70,5,1,4
2026.03.09 13:27,형이말할께,https://finance.naver.com/item/board_read.naver?code=024060&nid=414492250&page=4,워렌형,26,4,1,4
2026.03.09 13:26,혹시나 해서 물어본다 [ 2 ],https://finance.naver.com/item/board_read.naver?code=024060&nid=414492236&page=4,C컵독신녀,59,0,0,4
2026.03.09 13:26,석유최고가 도입해라,https://finance.naver.com/item/board_read.naver?code=024060&nid=414492136&page=4,천국왕,21,3,1,4
